x1,x2,x3,target
4.88,5.76,-38.81,low
66.52,7.39,4.62,low
42.11,8.54,0.26,low
94.29,2.27,-51.87,low
47.33,8.69,-28.41,low
73.4,18.48,-47.66,low
30.33,3.73,-19.01,low
36.08,18.97,-48.58,low
56.82,5.54,-30.91,low
35.47,6.93,-3.65,low
32.34,8.82,-11.15,low
85.95,9.92,-31.37,low
12.71,27.96,-46.83,low
56.27,4.73,-8.21,low
4.21,2.74,0.59,low
81.48,17.3,-36.86,low
33.47,19.3,-13.79,low
61.46,16.14,-42.95,low
56.48,7.25,-31.36,low
13.36,5.17,-9.68,low
-10.48,7.56,-11.79,low
56.44,5.0,-50.37,low
61.81,6.4,-30.11,low
61.32,4.32,-34.5,low
35.56,2.23,-34.4,low
48.2,3.88,-0.54,low
76.05,4.33,9.37,low
40.81,17.43,-2.48,low
3.32,7.63,-58.21,low
47.42,5.53,-58.2,low
27.69,12.42,-17.99,low
48.25,13.82,-18.45,low
11.85,9.11,-20.59,low
7.17,6.41,-47.02,low
12.88,13.48,8.23,low
72.28,6.38,-44.96,low
39.34,16.16,-38.89,low
20.21,6.95,-23.94,low
60.29,0.71,-5.2,low
79.78,1.62,-1.19,low
52.87,17.02,-1.41,low
21.31,9.63,-42.02,low
-13.14,8.94,-25.11,low
74.04,2.81,-36.36,low
16.66,8.76,-5.1,low
68.85,11.86,2.69,low
5.44,17.71,-12.31,low
80.41,13.64,-40.53,low
12.57,10.07,-13.87,low
13.83,16.23,-19.03,low
68.84,9.72,-59.98,low
64.02,5.94,-11.78,low
45.31,13.31,-34.83,low
21.08,10.1,-52.49,low
49.42,4.54,-33.64,low
8.83,14.54,-5.34,low
12.2,11.01,-55.09,low
33.52,15.72,-3.67,low
39.94,19.21,-43.35,low
58.46,8.31,-47.66,low
64.05,16.76,-39.22,low
27.11,5.38,-30.95,low
29.8,7.24,-37.36,low
36.43,7.67,-1.77,low
25.59,17.7,9.01,low
2.52,12.24,-5.62,low
18.46,12.99,7.12,low
72.83,10.59,-12.96,low
77.72,25.22,1.56,low
16.49,7.16,-19.14,low
57.32,3.15,-3.93,low
16.98,4.04,-44.06,low
22.52,18.65,-1.98,low
40.7,5.75,-44.3,low
8.38,6.18,-5.94,low
77.73,9.94,-34.23,low
46.97,11.39,3.17,low
38.14,4.59,7.67,low
2.65,16.08,-17.34,low
43.31,17.52,-38.07,low
34.12,6.51,-8.92,low
33.66,4.5,-27.35,low
16.97,8.09,-33.4,low
85.35,18.87,-37.88,low
75.72,5.99,4.66,low
60.44,9.55,-12.0,low
49.63,2.09,-28.88,low
84.37,10.77,0.92,low
4.12,3.47,-19.43,low
47.56,2.48,5.16,low
54.58,6.07,-58.98,low
57.63,3.49,-21.46,low
14.95,8.79,-7.29,low
27.01,5.81,-50.22,low
73.14,8.73,4.08,low
57.51,4.0,-14.97,low
0.44,5.83,-16.68,low
36.93,5.49,-39.8,low
23.66,20.84,-44.75,low
60.6,12.63,-43.52,low
77.14,9.66,-41.3,low
82.23,6.01,-21.06,low
40.42,1.11,-28.88,low
50.65,17.77,-8.2,low
40.27,4.07,-46.64,low
60.46,22.89,-52.92,low
3.07,7.18,-58.72,low
47.55,8.08,-53.07,low
67.17,14.01,-52.48,low
64.3,4.49,5.9,low
8.0,6.11,-0.47,low
40.89,15.83,-40.57,low
78.32,14.8,-21.02,low
40.43,5.0,-53.02,low
0.4,13.6,-39.63,low
65.04,2.81,3.27,low
82.67,9.18,-52.84,low
60.67,19.36,-51.27,low
67.2,17.38,7.16,low
50.74,1.82,-29.63,low
63.28,6.46,5.94,low
79.1,9.24,-9.31,low
-3.15,4.46,9.09,low
77.93,22.9,-51.16,low
76.51,13.66,-26.07,low
31.37,13.07,-3.64,low
65.93,6.46,9.14,low
51.61,6.08,-50.8,low
73.29,8.62,-15.96,low
15.14,7.64,-34.4,low
-5.04,12.82,-44.12,low
87.13,12.96,-38.7,low
29.9,5.8,-57.39,low
65.46,2.2,5.43,low
18.18,4.47,-35.64,low
17.55,19.22,-14.8,low
41.08,9.56,-51.66,low
0.98,3.84,-45.4,low
54.24,4.83,-39.37,low
52.25,11.63,5.54,low
59.14,2.51,-52.88,low
22.52,3.84,-30.89,low
70.83,9.75,-46.72,low
75.98,7.34,-28.81,low
37.43,3.55,-40.18,low
33.02,18.7,-17.59,low
2.43,4.02,7.03,low
88.68,6.53,-43.15,low
9.11,9.15,-7.89,low
24.18,6.75,-27.99,low
67.4,2.23,0.35,low
68.65,2.92,-48.66,low
56.74,8.25,-13.13,low
8.5,8.75,-59.4,low
15.84,8.12,4.76,low
62.6,13.0,-24.52,low
77.9,2.81,-17.25,low
77.96,2.16,-33.05,low
9.96,11.24,-18.02,low
20.39,7.39,5.49,low
49.68,12.05,-1.79,low
57.25,6.13,-30.08,low
64.54,9.23,-27.97,low
60.15,16.44,-11.97,low
77.85,7.75,6.42,low
39.23,10.45,-24.41,low
10.61,2.88,-37.03,low
28.89,5.07,-10.34,low
78.1,25.13,-36.96,low
63.24,8.02,4.4,low
28.07,19.1,-19.04,low
5.2,10.45,-9.49,low
70.75,8.99,-9.81,low
48.87,13.1,-54.52,low
78.14,14.79,-55.39,low
36.63,8.73,-28.22,low
23.85,21.28,-30.11,low
59.92,13.59,-53.8,low
11.14,4.53,-25.63,low
21.66,6.96,-49.99,low
37.28,8.28,-42.78,low
-3.68,2.26,-2.79,low
-1.84,11.87,-34.86,low
34.99,7.43,-22.51,low
49.86,19.35,-58.82,low
25.45,3.37,-33.95,low
52.04,6.89,-55.53,low
49.45,5.56,-56.86,low
2.33,5.3,-11.12,low
76.6,10.32,5.5,low
49.07,6.68,-14.04,low
42.69,3.6,-47.69,low
69.03,10.39,-12.48,low
19.09,14.4,-23.74,low
95.6,7.92,-51.33,low
62.09,8.34,-28.96,low
66.1,4.81,-7.83,low
45.26,3.53,-49.56,low
52.67,11.21,-13.11,low
13.78,16.37,-57.7,low
11.9,7.01,-7.43,low
74.17,5.79,-49.84,low
0.32,10.79,-59.46,low
33.62,12.11,-40.35,low
10.25,2.0,-45.13,low
-2.0,14.07,-4.08,low
10.69,13.83,-43.76,low
81.64,16.75,-51.0,low
24.08,8.62,-0.35,low
22.2,8.73,-28.15,low
-4.37,3.17,8.14,low
73.73,11.48,-12.65,low
67.14,12.83,-16.08,low
10.18,7.65,-51.55,low
58.04,4.98,-46.95,low
57.38,4.15,4.69,low
87.85,6.7,-5.8,low
43.23,5.05,4.45,low
-0.22,2.76,8.59,low
16.68,13.61,-45.16,low
51.26,9.98,-23.65,low
1.09,14.32,-43.26,low
73.82,10.37,-33.47,low
79.29,12.17,-19.73,low
46.7,2.88,-21.41,low
-13.08,8.19,6.07,low
31.55,9.02,-39.55,low
26.87,8.86,-22.45,low
50.08,17.27,-24.97,low
7.89,12.34,-32.91,low
61.4,7.53,-0.4,low
-1.04,9.27,-35.38,low
79.9,7.96,-31.73,low
46.68,4.45,-21.35,low
78.54,11.82,-39.88,low
73.41,4.42,-50.19,low
55.29,2.65,-24.05,low
23.12,9.39,0.6,low
53.35,15.52,-23.41,low
63.42,19.7,-38.41,low
25.68,10.93,-28.6,low
84.54,12.81,3.82,low
5.05,23.65,0.97,low
40.57,5.53,-28.33,low
77.73,3.4,-6.63,low
24.57,5.79,-2.96,low
25.46,3.46,-21.33,low
29.09,11.75,-14.27,low
48.16,6.48,6.55,low
13.61,22.37,-8.21,low
22.54,3.15,-13.7,low
46.64,13.65,-34.7,low
58.61,6.28,-25.39,low
11.99,5.97,-44.41,low
32.74,6.26,-6.76,low
21.8,4.81,7.46,low
45.13,13.83,-30.83,low
23.04,6.53,-10.72,low
64.75,3.99,-10.08,low
5.24,10.5,-15.82,low
-5.88,27.93,-51.79,low
-4.69,12.04,-53.55,low
16.43,11.15,-4.13,low
49.57,15.26,-53.88,low
30.86,8.17,-8.8,low
66.37,5.9,-26.42,low
43.49,13.63,-44.94,low
80.82,12.18,-46.65,low
76.49,15.56,-9.96,low
76.78,9.92,1.56,low
90.63,6.13,-15.09,low
21.61,6.41,-55.96,low
13.87,3.73,-24.65,low
26.76,10.24,-18.13,low
5.73,11.05,9.34,low
-11.8,8.95,-11.45,low
85.63,10.86,-45.34,low
57.13,3.25,-8.05,low
70.75,4.09,-55.89,low
5.17,7.74,-34.38,low
50.53,2.05,-39.74,low
72.71,9.42,-21.77,low
59.59,20.03,-46.63,low
50.1,9.51,-13.93,low
1.71,13.28,-7.56,low
63.24,4.15,7.16,low
28.1,5.82,-12.6,low
33.95,10.86,-58.64,low
17.05,10.9,-5.84,low
46.42,3.87,-33.97,low
44.19,7.05,5.4,low
60.79,12.84,-22.72,low
62.86,8.96,-26.16,low
31.11,10.5,-13.06,low
74.58,6.79,-33.0,low
22.78,8.42,-4.39,low
6.35,10.66,-6.42,low
20.67,7.4,-31.18,low
53.2,21.52,-47.22,low
71.67,6.03,-43.36,low
36.36,3.57,-38.49,low
38.11,24.94,9.07,low
79.5,4.94,-29.34,low
18.13,7.05,-51.83,low
4.58,8.2,-36.24,low
58.7,9.23,-15.11,low
53.88,11.05,-48.68,low
48.91,2.88,-55.19,low
63.73,2.42,-43.46,low
75.1,2.92,-27.77,low
10.19,3.05,-50.4,low
73.98,6.26,-16.19,low
70.17,21.02,-34.72,low
70.94,6.35,-36.47,low
55.19,7.01,-49.48,low
52.77,2.45,0.12,low
7.56,10.84,9.69,low
14.31,8.32,-53.31,low
13.97,1.45,-53.59,low
59.87,14.82,0.26,low
70.44,4.23,-14.57,low
25.69,10.18,-26.68,low
37.16,10.17,-27.79,low
23.15,11.74,-44.27,low
31.46,7.53,-15.26,low
12.36,15.78,-50.29,low
31.33,15.03,-25.03,low
77.66,10.06,-10.47,low
55.54,4.71,7.86,low
54.96,13.89,-33.97,low
54.29,13.3,-55.81,low
25.74,8.41,1.52,low
-0.09,2.47,-11.9,low
63.82,9.02,-46.37,low
12.03,6.11,-12.64,low
16.34,6.5,-9.16,low
54.66,8.21,-30.35,low
77.14,7.64,-32.88,low
72.45,18.54,-55.06,low
7.02,4.76,-35.61,low
1.19,12.15,-26.19,low
30.47,2.63,-28.14,low
9.58,4.09,-26.58,low
14.65,6.9,-34.53,low
16.51,3.75,7.05,low
24.42,1.19,-8.31,low
12.88,11.85,-4.26,low
22.66,9.79,9.89,low
17.01,9.57,-8.46,low
83.82,23.4,-10.02,low
12.63,10.0,-22.37,low
28.84,2.16,-19.33,low
46.67,5.66,-43.49,low
38.05,5.06,-2.9,low
9.48,1.81,4.51,low
81.48,5.46,-17.72,low
46.4,19.19,-16.88,low
79.66,7.34,-1.45,low
22.97,14.29,-39.56,low
38.11,10.62,-25.0,low
15.36,6.3,2.5,low
-2.03,12.07,-17.5,low
20.43,4.0,7.8,low
45.85,13.05,-7.53,low
49.81,15.14,-55.75,low
47.65,7.21,-30.86,low
44.14,5.45,-44.59,low
66.8,4.08,-58.76,low
53.46,14.35,-54.86,low
28.66,18.54,5.51,low
10.42,11.41,-4.26,low
12.09,8.52,-42.69,low
49.85,6.75,-38.29,low
73.57,9.58,-40.65,low
23.62,11.7,-18.12,low
70.94,9.43,-58.97,low
46.34,4.92,-36.29,low
11.45,11.03,-40.44,low
42.43,11.61,5.99,low
17.58,12.11,-43.51,low
64.65,11.73,-49.01,low
34.44,12.4,9.73,low
9.44,3.95,-31.04,low
16.31,12.07,-44.62,low
13.1,5.3,-15.74,low
25.69,16.26,-50.73,low
36.07,6.87,-11.36,low
54.18,1.95,3.2,low
31.21,3.65,1.81,low
65.04,3.84,-2.36,low
6.1,2.87,-26.09,low
78.34,3.83,-46.14,low
58.66,3.92,7.87,low
57.74,11.26,-40.86,low
10.25,8.94,-21.77,low
84.45,7.41,-56.22,low
-2.52,10.18,-33.97,low
6.5,7.33,-49.85,low
12.16,22.39,-32.77,low
65.44,7.31,-45.98,low
38.49,11.74,-41.05,low
52.06,1.74,-36.18,low
69.09,6.7,-34.93,low
70.57,6.32,-40.07,low
22.17,1.2,-30.49,low
10.09,9.93,-10.53,low
-1.79,6.03,-9.67,low
66.25,6.92,-26.63,low
73.29,6.26,-41.11,low
62.94,10.65,-44.54,low
53.17,7.97,-36.6,low
28.95,4.08,1.32,low
28.02,8.23,-22.99,low
53.46,2.16,-36.51,low
65.88,9.0,-38.8,low
40.79,9.0,-32.86,low
12.14,6.06,-39.16,low
53.81,10.64,-26.99,low
65.24,19.34,-23.95,low
8.77,7.83,-30.17,low
29.41,10.35,-45.41,low
45.19,10.7,-16.14,low
40.69,4.06,-2.42,low
11.46,9.73,8.91,low
-5.44,5.2,-25.01,low
38.83,20.3,-28.88,low
16.6,18.29,-40.05,low
80.87,10.25,-49.83,low
32.54,5.28,-46.12,low
-0.26,3.41,0.2,low
36.52,16.35,-35.01,low
16.2,25.47,-29.31,low
21.63,10.77,-1.64,low
65.06,8.43,-18.49,low
58.48,12.49,-22.28,low
45.33,11.56,3.23,low
26.7,9.77,-19.13,low
2.22,3.16,-22.95,low
53.43,5.3,-6.22,low
64.46,6.72,-26.01,low
44.64,13.56,-30.77,low
36.65,1.56,-21.7,low
22.05,4.1,-46.8,low
58.36,7.33,1.51,low
76.0,15.11,-57.05,low
69.22,8.49,3.11,low
60.04,10.7,-10.49,low
60.96,5.42,-53.54,low
69.57,7.98,-33.33,low
35.31,4.18,-50.75,low
27.43,0.96,-48.02,low
50.69,9.87,-39.45,low
0.4,8.11,-37.12,low
69.38,6.49,-55.22,low
3.85,12.94,4.61,low
10.89,11.17,-8.92,low
74.65,16.17,0.97,low
24.39,4.18,-18.58,low
36.29,7.37,-45.42,low
39.22,12.88,-15.07,low
28.98,8.0,-26.95,low
27.99,14.64,-41.55,low
66.88,16.73,-11.79,low
11.41,15.1,4.69,low
69.89,2.47,-37.39,low
56.27,2.0,6.34,low
19.32,9.59,-53.09,low
6.4,16.63,3.13,low
64.26,4.13,-59.15,low
69.18,4.81,-45.9,low
26.67,5.16,-7.94,low
34.58,5.95,-15.54,low
62.66,10.91,-25.22,low
44.16,4.32,4.3,low
39.65,9.88,-24.96,low
24.85,9.56,-47.18,low
64.34,13.0,-17.99,low
38.09,4.81,-10.9,low
56.98,4.03,-16.86,low
75.75,7.37,1.11,low
17.01,8.96,-18.1,low
16.88,8.68,-47.94,low
56.53,7.79,-26.1,low
59.37,5.08,-49.85,low
8.3,15.19,-10.47,low
3.93,12.29,-38.02,low
53.7,14.54,-34.94,low
39.4,11.06,-25.63,low
30.39,13.69,-52.21,low
67.63,2.86,1.16,low
9.33,11.13,-32.35,low
70.02,6.24,-20.09,low
9.3,8.41,-43.01,low
-0.46,6.11,-40.94,low
30.29,10.11,-6.61,low
58.54,5.45,-25.25,low
58.52,6.65,-40.42,low
68.23,16.68,-51.33,low
63.66,9.33,-39.2,low
6.18,8.65,6.19,low
88.5,14.17,-20.13,low
61.99,5.88,-25.8,low
92.42,5.4,-44.82,low
9.26,15.93,-8.47,low
69.09,12.58,-9.79,low
32.02,16.54,8.03,low
46.68,13.98,-55.36,low
62.22,14.8,-19.55,low
58.39,17.66,-37.1,low
53.26,9.72,-44.58,low
73.17,14.66,-32.46,low
42.28,2.83,-8.75,low
22.89,7.52,-19.23,low
39.89,4.04,-6.66,low
30.3,7.18,-18.97,low
42.54,19.41,6.05,low
24.76,3.91,2.69,low
63.67,3.38,-18.28,low
83.61,6.32,-58.73,low
40.75,5.58,-47.97,low
5.89,10.94,-57.91,low
32.38,13.66,-1.97,low
48.33,22.6,-30.33,low
73.2,9.81,-51.33,low
16.72,11.87,2.71,low
56.16,1.72,-27.54,low
26.78,5.62,-1.11,low
14.83,5.99,-57.54,low
57.74,13.6,-56.47,low
65.35,5.9,-42.65,low
85.79,14.68,-4.66,low
57.57,8.51,-7.08,low
42.34,2.98,-9.25,low
11.12,5.55,-17.29,low
70.89,3.4,-42.49,low
8.11,4.42,-30.1,low
7.04,8.09,-22.99,low
24.44,6.58,7.64,low
65.24,13.17,-50.17,low
15.74,8.34,5.23,low
13.19,18.68,4.63,low
66.26,12.35,-24.8,low
43.78,11.1,5.96,low
54.84,1.55,-59.61,low
31.37,8.4,-39.1,low
4.06,1.86,-56.97,low
25.8,8.55,-45.02,low
68.87,12.98,-44.19,low
68.35,2.58,-48.94,low
43.76,2.39,-14.1,low
16.34,3.49,-14.7,low
16.77,7.33,-15.16,low
15.03,10.35,5.89,low
25.51,1.53,-32.96,low
30.79,14.35,-37.91,low
9.05,1.76,-47.48,low
7.8,2.1,-21.63,low
45.69,4.8,-28.92,low
41.29,20.25,-41.76,low
81.52,11.1,-18.31,low
22.69,4.68,-42.03,low
23.29,9.04,-33.06,low
49.16,3.08,-34.45,low
32.77,11.17,-59.55,low
27.65,1.57,-24.61,low
70.13,8.92,8.48,low
65.33,7.05,-17.8,low
79.59,23.54,-16.61,low
63.86,8.24,-7.97,low
76.35,6.04,-41.26,low
13.22,16.88,-50.96,low
83.77,16.2,-24.06,low
11.28,4.89,1.47,low
42.07,4.76,-8.15,low
81.87,3.81,-11.14,low
26.96,7.12,-38.22,low
24.95,7.9,-2.0,low
36.52,2.08,-0.57,low
41.85,4.81,-53.85,low
19.61,4.28,-35.86,low
48.48,5.19,7.01,low
41.55,12.74,-43.88,low
-2.01,13.45,-8.28,low
67.02,7.34,1.12,low
21.16,5.19,-43.36,low
49.24,2.75,-9.48,low
33.6,23.8,-38.52,low
62.17,10.73,-33.59,low
74.67,8.61,-38.81,low
60.07,11.16,-21.31,low
40.35,6.52,-12.43,low
18.21,7.29,-42.66,low
42.57,13.43,-32.87,low
32.14,4.97,-25.75,low
69.81,10.75,-44.71,low
7.13,6.49,-41.12,low
18.29,10.01,-27.05,low
52.49,19.13,-57.96,low
-2.34,10.61,5.72,low
2.4,11.89,-25.1,low
89.3,13.39,-57.84,low
36.9,8.82,-14.05,low
91.65,4.63,-44.34,low
5.87,17.63,-6.62,low
16.78,4.95,8.15,low
70.93,11.62,6.05,low
79.34,2.4,-56.23,low
71.09,23.14,-41.61,low
70.51,9.71,-11.29,low
-3.8,15.27,-42.15,low
17.21,4.29,-50.56,low
62.17,13.29,-45.53,low
56.61,9.69,-13.81,low
71.47,2.62,-37.98,low
55.8,1.28,-20.14,low
43.76,7.51,-37.58,low
81.07,9.73,2.43,low
-3.26,6.03,8.39,low
33.22,3.47,-36.09,low
0.95,3.17,-42.09,low
40.49,3.65,-45.32,low
48.6,6.84,-38.86,low
57.74,6.66,-15.21,low
80.51,18.2,0.65,low
6.94,4.73,-7.59,low
72.97,10.68,-49.79,low
71.35,13.15,-27.1,low
49.55,5.58,-58.58,low
6.5,11.72,-51.44,low
70.31,7.76,-27.15,low
59.87,9.72,-28.92,low
68.49,8.23,-46.46,low
15.45,8.83,-55.45,low
65.39,22.11,-25.12,low
71.72,6.88,7.2,low
12.05,13.03,-32.41,low
63.41,9.26,2.76,low
35.88,14.84,1.72,low
16.04,5.7,7.75,low
60.97,5.46,-46.36,low
64.61,4.8,-58.74,low
-6.24,10.33,-36.1,low
10.16,8.49,2.32,low
64.17,6.74,-48.16,low
85.66,15.38,-45.83,low
1.57,5.25,-22.04,low
58.74,8.89,-36.16,low
33.69,9.05,-4.83,low
81.06,7.42,-9.28,low
57.24,9.51,2.92,low
56.02,7.24,-20.28,low
68.61,8.56,-0.71,low
95.83,4.73,-44.69,low
48.86,20.6,-43.64,low
38.73,8.45,-14.23,low
25.95,13.16,3.15,low
19.29,12.55,-58.99,low
66.67,4.69,-7.21,low
54.54,26.12,0.46,low
33.51,21.26,-41.74,low
22.38,22.92,-38.28,low
80.03,6.64,-57.13,low
67.22,5.26,-56.97,low
72.86,1.66,-9.21,low
42.11,11.57,-35.97,low
30.36,13.99,-23.2,low
77.39,14.51,-0.07,low
22.13,8.58,-40.03,low
61.75,2.43,-42.45,low
31.83,7.88,2.96,low
14.72,10.51,-17.2,low
69.48,6.47,-8.8,low
53.59,4.66,-26.32,low
8.13,4.56,7.42,low
60.62,10.39,-36.38,low
43.56,12.0,-32.86,low
78.79,10.82,-0.69,low
78.65,16.53,-20.03,low
57.47,3.22,-44.64,low
51.78,29.85,-38.62,low
17.65,4.96,-49.21,low
67.78,19.46,-59.14,low
23.86,10.1,6.45,low
11.44,10.01,-1.99,low
63.93,10.93,-21.17,low
22.26,14.5,-10.39,low
54.49,20.99,-11.68,low
17.92,5.36,-1.29,low
54.84,7.12,-50.81,low
26.99,11.34,-23.52,low
13.41,13.51,-35.17,low
54.21,7.16,-57.36,low
60.97,11.95,3.58,low
35.51,9.39,4.84,low
7.55,5.14,-14.19,low
39.56,1.3,9.5,low
54.47,5.87,-29.77,low
57.58,17.37,-0.07,low
30.74,2.57,-33.15,low
24.15,14.42,3.33,low
57.58,22.26,-26.41,low
48.35,5.25,-43.68,low
60.32,14.84,-5.93,low
-6.16,12.94,-54.75,low
-14.17,21.58,-51.37,low
17.24,10.19,-58.08,low
4.24,13.9,-0.92,low
53.51,16.72,4.91,low
67.77,8.27,7.39,low
36.5,7.45,-3.07,low
62.24,5.76,-29.74,low
26.75,5.94,-34.65,low
7.14,5.08,-46.72,low
40.11,17.84,-56.17,low
32.51,8.25,8.76,low
30.01,4.97,-24.13,low
84.3,2.7,-21.26,low
77.06,4.87,-11.56,low
35.45,8.69,-37.16,low
34.53,3.55,-17.15,low
75.74,2.13,-36.66,low
26.19,7.43,-48.0,low
21.83,10.3,-16.35,low
29.05,5.52,-31.78,low
45.33,8.39,-41.47,low
60.45,7.45,-4.3,low
48.2,8.43,-9.71,low
18.5,9.44,-2.79,low
69.07,7.37,-30.05,low
57.94,4.06,0.54,low
59.0,3.03,-0.68,low
1.04,9.17,-10.24,low
50.74,3.82,3.42,low
0.59,8.39,-52.36,low
57.59,5.01,-4.81,low
2.62,6.65,-31.14,low
43.0,6.2,-14.31,low
1.2,13.01,-43.15,low
-11.27,6.36,-25.96,low
35.68,5.09,-32.8,low
24.06,9.21,-36.07,low
69.9,4.14,-30.24,low
70.16,5.12,-39.5,low
63.0,7.3,-36.08,low
67.45,8.35,-0.94,low
61.27,2.71,-15.95,low
5.02,10.3,-49.43,low
22.57,16.41,9.67,low
17.94,12.86,-23.27,low
41.1,13.63,-57.11,low
73.2,5.67,-49.21,low
38.11,1.87,-58.46,low
28.47,5.53,-50.64,low
33.08,5.84,-15.95,low
68.69,8.61,-24.99,low
-3.46,1.37,-44.0,low
0.12,6.2,-12.19,low
67.55,7.28,-52.57,low
44.27,6.08,-55.52,low
25.84,7.95,-15.69,low
28.52,14.36,-59.57,low
18.3,8.4,-35.58,low
38.61,15.84,-35.83,low
46.1,9.34,-9.91,low
48.54,5.55,-59.33,low
94.1,7.81,-8.27,low
63.59,18.21,-2.62,low
7.34,9.88,-43.57,low
55.76,5.97,-27.5,low
51.69,14.87,-4.73,low
46.37,14.91,-42.65,low
65.66,7.94,-15.77,low
50.84,6.04,-0.52,low
75.91,19.2,-44.72,low
68.71,43.08,-38.65,low
89.84,17.62,-10.15,low
73.06,2.41,-40.79,low
41.24,7.91,-10.65,low
61.99,21.76,-17.3,low
26.22,14.18,-53.22,low
46.56,2.57,-38.18,low
48.55,6.99,-42.0,low
63.93,7.44,-55.84,low
10.91,8.52,-25.65,low
26.9,18.82,-2.99,low
51.85,4.77,-26.51,low
24.0,4.07,-23.54,low
16.32,11.87,-25.82,low
20.39,20.64,-56.76,low
6.2,9.38,8.4,low
72.71,17.01,-38.66,low
31.21,6.88,-23.12,low
60.65,7.35,-58.21,low
10.19,18.07,-40.16,low
46.84,19.13,-35.12,low
36.19,3.51,-20.34,low
5.68,7.97,-32.93,low
-12.61,10.96,-58.63,low
39.14,1.09,-35.12,low
86.0,25.91,-22.33,low
32.77,10.3,-54.44,low
49.92,5.48,-15.45,low
61.16,4.46,6.01,low
35.28,3.87,-49.19,low
16.08,2.57,4.83,low
33.91,16.02,3.09,low
12.73,5.51,-36.05,low
79.48,6.39,-46.08,low
-10.02,9.26,6.9,low
27.53,11.7,-34.87,low
74.79,3.83,-8.86,low
86.78,13.38,-51.79,low
64.28,3.79,-50.93,low
38.14,6.69,1.06,low
10.66,1.74,9.06,low
76.91,8.63,-48.72,low
59.19,2.67,-47.53,low
-0.81,5.1,-21.28,low
39.86,13.69,-5.82,low
25.06,4.12,-24.27,low
13.07,2.98,-55.58,low
21.72,5.57,-54.06,low
69.76,2.79,-18.01,low
10.42,16.84,8.1,low
63.35,6.97,-51.73,low
31.52,3.65,-51.45,low
31.75,11.62,-22.5,low
57.71,13.79,-8.63,low
51.78,5.73,-44.88,low
65.88,5.72,-16.64,low
57.23,9.4,-55.8,low
70.09,4.95,-55.1,low
66.61,6.81,-6.1,low
72.09,7.56,-53.35,low
72.65,6.48,-27.9,low
35.14,5.35,-39.62,low
46.01,11.37,9.0,low
2.82,6.05,2.3,low
74.25,8.77,-26.29,low
13.75,9.28,-36.19,low
37.36,4.23,-5.63,low
7.55,4.34,-0.01,low
67.28,2.07,-46.24,low
4.95,3.9,8.42,low
19.89,12.86,-22.15,low
32.73,7.11,-42.69,low
4.48,8.66,-28.79,low
51.29,8.83,-43.27,low
76.0,15.42,-34.33,low
61.79,10.84,-2.88,low
70.67,2.34,-14.44,low
66.89,8.61,-55.42,low
19.24,6.82,-37.64,low
8.5,2.94,-11.18,low
3.33,11.33,-35.66,low
28.38,1.35,-13.67,low
69.81,10.07,-49.02,low
50.2,7.02,-43.6,low
21.44,4.46,1.55,low
22.86,18.62,6.8,low
8.06,1.81,-37.45,low
84.53,3.16,-28.45,low
22.17,10.49,-21.72,low
57.48,2.37,-22.92,low
4.87,8.36,-43.23,low
40.49,7.62,-48.59,low
0.35,23.1,-10.0,low
-3.88,10.83,-37.46,low
76.6,3.71,-5.81,low
50.6,3.33,-47.61,low
57.31,6.47,-50.42,low
-7.27,14.55,-31.34,low
20.71,12.02,-2.96,low
54.72,6.16,-17.74,low
32.94,6.17,-35.1,low
26.7,10.43,-5.76,low
10.59,1.82,-8.2,low
38.03,22.17,-8.34,low
12.77,25.62,-6.34,low
74.77,7.03,-18.71,low
77.39,6.81,3.92,low
30.09,5.96,-54.58,low
23.87,10.35,-9.09,low
25.86,2.84,-38.44,low
30.54,9.14,-51.97,low
39.7,9.93,3.31,low
63.44,11.81,-18.0,low
-0.48,17.79,-10.5,low
65.48,13.95,-15.41,low
21.68,11.47,-40.83,low
87.74,16.28,-5.12,low
33.17,5.28,9.1,low
79.08,10.25,-43.36,low
75.2,16.88,-55.8,low
44.86,5.65,-39.35,low
55.5,6.34,-58.16,low
0.19,5.9,-14.78,low
12.23,15.39,-15.72,low
23.54,7.96,-14.59,low
70.21,7.9,-36.99,low
54.49,8.57,-47.7,low
66.38,20.13,-45.45,low
25.36,2.16,-47.33,low
77.17,3.45,-24.26,low
74.4,18.58,-7.15,low
4.11,8.46,-10.81,low
44.0,14.05,-28.76,low
79.72,3.4,-4.78,low
86.21,4.69,9.13,low
64.89,3.54,-36.04,low
46.43,10.87,-5.04,low
71.51,6.27,6.89,low
84.09,5.58,-52.77,low
33.62,16.8,-0.88,low
8.91,9.97,-15.38,low
70.07,13.68,-24.1,low
39.38,15.99,-9.97,low
67.94,2.84,9.35,low
46.76,6.59,-55.93,low
20.53,7.01,-54.12,low
19.38,13.27,-15.76,low
5.36,4.76,-58.47,low
2.42,10.2,-25.8,low
25.8,6.57,-0.18,low
52.02,5.17,2.96,low
78.87,11.23,-40.85,low
56.22,2.84,-58.3,low
83.08,3.62,-37.43,low
87.65,8.09,-2.83,low
24.16,5.33,-23.58,low
22.11,2.75,-13.77,low
69.72,5.51,-16.99,low
10.8,9.04,-8.48,low
70.07,29.81,3.29,low
57.74,11.85,-19.52,low
3.98,5.37,-34.33,low
13.12,4.17,-24.02,low
26.04,8.08,-2.64,low
64.96,5.99,-36.92,low
