,x3,x1,x2,target
4068,-1.2818655,-0.5487565,-0.6647521,0
6652,0.8077524,0.37681305,0.7005327,0
1203,-1.5049227,1.2990024,0.94035363,0
6726,-1.1493436,1.8493447,-1.0340248,0
602,-0.8465072,-1.3521279,-0.27244258,1
8742,1.3322856,1.7113726,-1.8848046,2
8908,0.36440617,0.7896524,0.26511368,2
5834,0.17190541,1.1496814,0.62063336,0
1210,-0.537465,-1.1291732,-1.0278308,0
7801,-0.65043944,-0.67390734,-0.5800123,2
574,0.3174872,-0.06618675,1.6062465,1
616,0.6223794,1.2169149,0.34957173,1
1612,0.31549123,-0.83074194,0.08327689,0
9054,-0.9321219,-0.04859056,1.5867764,2
4274,-1.056503,1.34239,-1.343543,0
6939,0.74258673,-1.5242391,1.25523,0
9500,-0.48809135,1.1332637,1.4780864,2
4085,0.99592644,0.3592195,1.1459252,0
9019,0.29503497,-1.042732,1.0270584,2
2499,0.5618255,-2.0437303,1.3261901,0
4899,-1.2509545,0.56056327,0.116270766,0
9558,0.87245226,-1.1463835,-1.5031939,2
5855,-0.8844017,-0.5909945,0.0065389024,0
5773,-0.54881763,-0.27617767,-0.186907,0
2891,-0.37641194,-0.17059386,0.07216104,0
5026,-1.1797856,0.89754665,-1.9062397,0
8884,-1.5886718,-0.5475832,0.65363044,2
1401,-1.1704571,-0.88823646,-0.44826502,0
5442,0.48530883,-1.6634965,-0.039848395,0
4013,1.2301381,0.5894934,1.4507388,0
1148,-0.5122877,0.6215509,-1.2491521,0
8814,-1.1915678,0.96869296,-1.0247366,2
9185,0.8684388,-1.0931883,0.75573444,2
3861,-1.5920994,-1.5035073,-1.8421255,0
8282,-1.1714393,0.9577476,3.1582723,2
1415,1.0617269,1.3975043,-1.046436,0
0,-0.5838541,-1.556315,0.4666549,1
4940,0.50530756,-2.0069578,-0.6505023,0
260,0.08976166,-0.93047774,-0.8635158,1
3002,1.0717756,1.2415415,-2.1351056,0
8385,0.7140258,1.8083051,0.29898188,2
6682,-0.049414124,-1.1980141,-0.14753148,0
8267,1.5070482,-0.76503485,0.9317782,2
6968,-1.4328934,-0.4071849,-0.06338392,0
5089,0.22073595,0.04838229,-0.88149273,0
4648,0.40485603,-0.10685421,1.2164154,0
8043,1.2628379,0.28297946,0.43761012,2
4612,0.26810002,0.92960167,-1.0278308,0
2145,1.7349691,-0.65005004,0.6503554,0
8217,1.3504076,0.1824959,0.5717891,2
8033,-0.83912414,-0.7888928,-1.0371246,2
779,-0.32794172,-0.7564305,1.4871365,1
1520,-1.612173,-0.2859542,1.0812548,0
4299,0.1923308,-0.015744561,0.82761836,0
7734,-0.12484723,0.45070526,-0.38418978,2
3469,-1.7110366,-1.3298318,0.14443327,0
3127,1.2054926,1.693393,-0.021183562,0
2830,-1.500024,0.6164685,-0.81888247,0
310,-1.321108,-1.0920151,-0.30065262,1
888,-0.8922742,-1.136996,-2.1535652,1
8093,-0.45400888,-0.20383261,0.5887696,2
1323,-1.2946205,0.106251456,-1.1310103,0
6099,-1.4475958,-2.0824587,-1.5505531,0
3486,0.27957115,-0.56440026,1.6415652,0
108,-0.31606716,1.3982862,-0.2852331,1
3145,1.3906864,0.08552809,2.908689,0
1528,-1.1405042,1.3099468,-1.2491521,0
7270,0.38338038,-0.63597053,-0.81592274,2
6928,-1.5744717,1.2442777,0.46304867,0
2633,-0.23339409,2.0006025,0.05200489,0
9710,-0.27795878,-0.45606953,0.42291775,2
3046,0.70150113,-0.2839988,0.5529386,0
5403,1.3574555,-1.0439053,-2.0873141,0
3475,1.5100715,-0.86476934,-0.16961066,0
4286,1.5876936,0.08552809,-1.4128687,0
4443,-1.4196597,0.10038634,-0.5856047,0
3461,0.35192522,-0.3708152,1.5986923,0
2726,0.21973902,-1.0931883,1.1038996,0
254,0.7596266,0.1301026,-0.81592274,1
2788,-0.07572561,-0.90505475,-0.20930338,0
6302,-0.72289646,0.70403856,1.3477927,0
2008,0.99944156,1.0906558,0.19326465,0
9168,0.767145,-1.1170479,-0.48892394,2
5032,-0.8125398,1.1872077,-1.3566849,0
5998,1.6512288,0.555872,-1.0123794,0
9213,-0.79087436,-1.2496458,1.7518947,2
5330,1.538294,1.068765,0.19953968,0
7906,-0.61098653,-1.3087096,-0.23944068,2
5076,-0.22200131,0.40066215,0.05650045,0
7899,1.4198948,-0.99775165,0.3360901,2
4606,-1.2401589,1.705119,-1.1849707,0
6427,-0.30518085,-0.75877726,0.8971323,0
5550,-1.6576966,-0.6610009,1.1961287,0
5624,0.5443166,0.09921332,-1.2426999,0
2845,-1.3029599,1.5999765,0.7212101,0
5350,0.08229864,-0.2800883,0.21409528,0
5006,-0.839616,-0.35047963,0.80037975,0
8679,0.48380917,-1.4311416,0.69573075,2
5090,1.1687831,0.578938,-0.5772191,0
870,-0.37838995,0.15238944,-0.20431104,1
8499,0.45132053,0.7740152,-0.5521732,2
7599,-1.2828466,1.2528774,1.3394145,2
4110,-0.51821226,0.16959314,1.6447521,0
2672,-0.7563978,-1.2101399,1.7943739,0
1527,-0.106492475,0.248573,1.5462847,0
2341,1.0913727,-0.22807796,0.34380606,0
1597,0.9803602,-1.7069169,-0.23439594,0
4605,-0.5404266,-0.2155642,0.62229645,0
9687,1.6290394,0.12071854,0.2831241,2
6625,-1.5548834,2.0201447,-1.2298188,0
5295,-0.064308725,1.0816647,-1.3075551,0
5981,1.5725698,1.1098096,0.5836907,0
9269,-1.0535547,0.44914153,-1.0154659,2
9187,1.3524214,1.4881878,-1.9673145,2
